Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;counterbalance-nev8;checkpoint-hsvv;checkpoint-txsb;checkpoint-9u81;checkpoint-xbnd;Randomise questionnaire elements?;Question Key;Response
1;1684430042288;18/05/2023 17:14:02;1684430052681;2;18/05/2023 19:14:12;132490;1;questionnaire-6tk4;;29601794;wzcb9ovm;8803114;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684430202878;18/05/2023 17:16:42;1684430213320;2;18/05/2023 19:16:53;132490;1;questionnaire-6tk4;;29601794;wzcb9ovm;8803114;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Secondo me questo esperimento vuole vedere come la percezione di felicità di una persona viene alterata dal tenere la penna in bocca e in particolare, secondo me, se si tiene la penna in bocca si tenderà a vedere la persona come più felice di quello è che veramente. 
3;1684430203122;18/05/2023 17:16:43;1684430213323;2;18/05/2023 19:16:53;132490;1;questionnaire-6tk4;;29601794;wzcb9ovm;8803114;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;160643
1;1684427460781;18/05/2023 16:31:00;1684427460598;2;18/05/2023 18:31:00;132490;1;questionnaire-6tk4;;29601323;1zi8jcu8;8802945;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1440x876;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684427535176;18/05/2023 16:32:15;1684427535029;2;18/05/2023 18:32:15;132490;1;questionnaire-6tk4;;29601323;1zi8jcu8;8802945;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1440x876;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;"Penso che l'ipotesi che si vuole testare sia che tenere i muscoli facciali corrugati faccia dare valutazioni meno positive legate alla felicità dell'altro; "
3;1684427535256;18/05/2023 16:32:15;1684427535032;2;18/05/2023 18:32:15;132490;1;questionnaire-6tk4;;29601323;1zi8jcu8;8802945;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1440x876;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;74434
1;1684418509361;18/05/2023 14:01:49;1684418509485;2;18/05/2023 16:01:49;132490;1;questionnaire-6tk4;;29596906;qx9p1d5b;8801743;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 113.0;1536x864;1536x703;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684418581816;18/05/2023 14:03:01;1684418582006;2;18/05/2023 16:03:02;132490;1;questionnaire-6tk4;;29596906;qx9p1d5b;8801743;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 113.0;1536x864;1536x703;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;"Probabilemte è presenta una manipolazione; cioè il numero che bisogna indicare poteva influenzare la valutazione del volto immediatamente successivo. "
3;1684418582028;18/05/2023 14:03:02;1684418582013;2;18/05/2023 16:03:02;132490;1;questionnaire-6tk4;;29596906;qx9p1d5b;8801743;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 113.0;1536x864;1536x703;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;72528
1;1684409811690;18/05/2023 11:36:51;1684409810662;2;18/05/2023 13:36:50;132490;1;questionnaire-6tk4;;29594511;2m4m76dh;8801219;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x722;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684409857333;18/05/2023 11:37:37;1684409856359;2;18/05/2023 13:37:36;132490;1;questionnaire-6tk4;;29594511;2m4m76dh;8801219;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x722;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Indagare la percezione delle espressioni facciali degli altri e positività/negatività a loro attribuita
3;1684409857434;18/05/2023 11:37:37;1684409856361;2;18/05/2023 13:37:36;132490;1;questionnaire-6tk4;;29594511;2m4m76dh;8801219;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x722;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;45699
1;1684409452789;18/05/2023 11:30:52;1684409447706;2;18/05/2023 13:30:47;132490;1;questionnaire-6tk4;;29594453;zrlu3ad2;8801195;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1536x864;1536x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684409476847;18/05/2023 11:31:16;1684409471794;2;18/05/2023 13:31:11;132490;1;questionnaire-6tk4;;29594453;zrlu3ad2;8801195;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1536x864;1536x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Indagava la capacità di riconoscere le emozioni senza poter fare movimenti facciali. 
3;1684409476963;18/05/2023 11:31:16;1684409471796;2;18/05/2023 13:31:11;132490;1;questionnaire-6tk4;;29594453;zrlu3ad2;8801195;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1536x864;1536x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;24091
1;1684359833890;17/05/2023 21:43:53;1684359833718;2;17/05/2023 23:43:53;132490;1;questionnaire-6tk4;;29585440;sxrk4qqo;8799270;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1536x1024;1481x905;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684360012127;17/05/2023 21:46:52;1684360011755;2;17/05/2023 23:46:51;132490;1;questionnaire-6tk4;;29585440;sxrk4qqo;8799270;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1536x1024;1481x905;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Quanto contratti devono essere i muscoli facciali associati alla capacità di sorridere affinché venga detettata l'emozione di felicità dall'espressione facciale. 
3;1684360012273;17/05/2023 21:46:52;1684360011756;2;17/05/2023 23:46:51;132490;1;questionnaire-6tk4;;29585440;sxrk4qqo;8799270;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1536x1024;1481x905;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;178038
1;1684340537831;17/05/2023 16:22:17;1684340539125;2;17/05/2023 18:22:19;132490;1;questionnaire-6tk4;;29579790;tkc1lbrz;8797740;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x619;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684340776570;17/05/2023 16:26:16;1684340777773;2;17/05/2023 18:26:17;132490;1;questionnaire-6tk4;;29579790;tkc1lbrz;8797740;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x619;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Secondo il mio parere, questo studio ha l'intento di indagare la capacità di discriminare le emozioni facciali emotive nell'altro quando sono presenti dei distrattori (ad esempio sorisi non corrispondendi ai volti) per i circuiti neurali deputati all'individuazione degli aspetti dinamici del volto. 
3;1684340776683;17/05/2023 16:26:16;1684340777776;2;17/05/2023 18:26:17;132490;1;questionnaire-6tk4;;29579790;tkc1lbrz;8797740;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x619;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;238651
1;1684335895375;17/05/2023 15:04:55;1684335893921;2;17/05/2023 17:04:53;132490;1;questionnaire-6tk4;;29577392;mbetxt6i;8797168;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1366x768;1366x657;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684335996969;17/05/2023 15:06:36;1684335995360;2;17/05/2023 17:06:35;132490;1;questionnaire-6tk4;;29577392;mbetxt6i;8797168;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1366x768;1366x657;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Secondo me l'esperimento indagava se la nostra percezione delle emozioni veniva modificata dalla presenza della penna in bocca che ne limita il movimento. 
3;1684335997150;17/05/2023 15:06:37;1684335995366;2;17/05/2023 17:06:35;132490;1;questionnaire-6tk4;;29577392;mbetxt6i;8797168;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.42;1366x768;1366x657;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;101445
1;1684330218569;17/05/2023 13:30:18;1684330218441;2;17/05/2023 15:30:18;132490;1;questionnaire-6tk4;;29574624;pkbksiha;8796520;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1440x797;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684330300258;17/05/2023 13:31:40;1684330299610;2;17/05/2023 15:31:39;132490;1;questionnaire-6tk4;;29574624;pkbksiha;8796520;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1440x797;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;differenze nella capacità di elaborazione delle emozioni dei volti in condizione normale o in condizone di alterazione della posizione normale del proprio volto (penna in bocca). Inoltre alcuni volti avevano un sorriso alterato, la bocca era modificata, quindi anche come questa variazione influenzi la percezione di felicità nell'altro. 
3;1684330300492;17/05/2023 13:31:40;1684330299612;2;17/05/2023 15:31:39;132490;1;questionnaire-6tk4;;29574624;pkbksiha;8796520;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1440x797;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;81171
1;1684322141225;17/05/2023 11:15:41;1684322141076;2;17/05/2023 13:15:41;132490;1;questionnaire-6tk4;;29571165;fuc7jims;8795435;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x789;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684322338540;17/05/2023 11:18:58;1684322338258;2;17/05/2023 13:18:58;132490;1;questionnaire-6tk4;;29571165;fuc7jims;8795435;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x789;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;"come il tenere l'oggetto in quella specifica posizione (penna-bocca-simil cannuccia stretta tra i denti) potesse influenzare/impattare la percezione / giudizio delle emozioni nella mimica facciale altrui. cioè se si osservano variazioni nel giudizio di felicità (probabilmente anche tenendo conto che la posizione ""scomoda"" tende a far incrementare, almeno personalmente, la frustrazione, il fastidio e un senso di vedere più ""arrabbiati"" gli altri, in ultimo assegnando -forse- giudizi di emozioni più negative rispetto che nella baseline senza penna in bocca). Queste le mie idee e ipotesi di ricerca con aspettative di cosa potrebbe emergere. "
3;1684322338644;17/05/2023 11:18:58;1684322338259;2;17/05/2023 13:18:58;132490;1;questionnaire-6tk4;;29571165;fuc7jims;8795435;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x789;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;197184
1;1685785120986;03/06/2023 09:38:40;1685785120971;2;03/06/2023 11:38:40;132490;1;questionnaire-6tk4;;29848780;h8tgxfyb;8888001;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1067x600;1601x686;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685785230507;03/06/2023 09:40:30;1685785230503;2;03/06/2023 11:40:30;132490;1;questionnaire-6tk4;;29848780;h8tgxfyb;8888001;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1067x600;1601x686;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Secondo me l'ipotesi sottostante all'esperiemento potrebbe essere la seguente: la valutazione della valenza delle espressioni facciali altrui in una condizione in cui la nostra stessa mimica viene limitata (in questo caso dalla penna) risulta più bassa rispetto alla condizione senza penna (mimica libera). 
3;1685785230630;03/06/2023 09:40:30;1685785230504;2;03/06/2023 11:40:30;132490;1;questionnaire-6tk4;;29848780;h8tgxfyb;8888001;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1067x600;1601x686;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;109533
END OF FILE
